image_path,filename,class,label,phash
data/raw/busi/images/benign_id_195.png,benign_id_195.png,benign,0,8001d11f6ed739db
data/raw/busi/images/benign_id_196.png,benign_id_196.png,benign,0,8cac6227bfd8a499
data/raw/busi/images/benign_id_198.png,benign_id_198.png,benign,0,95e69a91b1666b98
data/raw/busi/images/benign_id_20.png,benign_id_20.png,benign,0,98b4e5cb4a5a3666
data/raw/busi/images/benign_id_212.png,benign_id_212.png,benign,0,94a56b5a52f98996
data/raw/busi/images/benign_id_22.png,benign_id_22.png,benign,0,ecb3ce2931c48cb3
data/raw/busi/images/benign_id_23.png,benign_id_23.png,benign,0,ade6192ee6c999a0
data/raw/busi/images/benign_id_24.png,benign_id_24.png,benign,0,c8b45beae4999866
data/raw/busi/images/benign_id_243.png,benign_id_243.png,benign,0,e6ed10f8be8790d0
data/raw/busi/images/benign_id_26.png,benign_id_26.png,benign,0,f8b3afccc03c1643
data/raw/busi/images/benign_id_27.png,benign_id_27.png,benign,0,8ca67a199b933cc6
data/raw/busi/images/benign_id_28.png,benign_id_28.png,benign,0,f6cc1a086de296ad
data/raw/busi/images/benign_id_283.png,benign_id_283.png,benign,0,d3902d6f34b0e38b
data/raw/busi/images/benign_id_286.png,benign_id_286.png,benign,0,d6feb980c0c14f3c
data/raw/busi/images/benign_id_29.png,benign_id_29.png,benign,0,c8f3b798c0d43ec4
data/raw/busi/images/benign_id_31.png,benign_id_31.png,benign,0,ebb0501707cf9dc1
data/raw/busi/images/benign_id_311.png,benign_id_311.png,benign,0,edd5b6a0828ace8e
data/raw/busi/images/benign_id_313.png,benign_id_313.png,benign,0,cd853232cfe3c998
data/raw/busi/images/benign_id_314.png,benign_id_314.png,benign,0,b0e59f8e524063f6
data/raw/busi/images/benign_id_315.png,benign_id_315.png,benign,0,fb8864969aa18bcb
data/raw/busi/images/benign_id_317.png,benign_id_317.png,benign,0,dcf1a1831ad6c6c6
data/raw/busi/images/benign_id_32.png,benign_id_32.png,benign,0,92a3ee4e43353c3c
data/raw/busi/images/benign_id_334.png,benign_id_334.png,benign,0,84c87f9887a3e8dc
data/raw/busi/images/benign_id_335.png,benign_id_335.png,benign,0,83e69e1458d96379
data/raw/busi/images/benign_id_336.png,benign_id_336.png,benign,0,a1d45e2a98d2e3a7
data/raw/busi/images/benign_id_337.png,benign_id_337.png,benign,0,dcc8a3359c1726ec
data/raw/busi/images/benign_id_338.png,benign_id_338.png,benign,0,d4846ef0fb89891d
data/raw/busi/images/benign_id_339.png,benign_id_339.png,benign,0,f1e30e9c2565b1b2
data/raw/busi/images/benign_id_34.png,benign_id_34.png,benign,0,81b13b67c6c5c53c
data/raw/busi/images/benign_id_340.png,benign_id_340.png,benign,0,cc7213858fbc9cc9
data/raw/busi/images/benign_id_341.png,benign_id_341.png,benign,0,84b692c349d9bf8c
data/raw/busi/images/benign_id_342.png,benign_id_342.png,benign,0,916e3ccc235762b5
data/raw/busi/images/benign_id_343.png,benign_id_343.png,benign,0,b5964bc930b4cf98
data/raw/busi/images/benign_id_344.png,benign_id_344.png,benign,0,ceb18110b9ffcc85
data/raw/busi/images/benign_id_345.png,benign_id_345.png,benign,0,fc81036ab8b1d1cf
data/raw/busi/images/benign_id_346.png,benign_id_346.png,benign,0,b98d42c6f6e9a981
data/raw/busi/images/benign_id_347.png,benign_id_347.png,benign,0,9598e862064f57d7
data/raw/busi/images/benign_id_348.png,benign_id_348.png,benign,0,d595ee1ae0a4e22e
data/raw/busi/images/benign_id_349.png,benign_id_349.png,benign,0,91d1fc3e3c3c0d83
data/raw/busi/images/benign_id_350.png,benign_id_350.png,benign,0,89e51a9aeda17196
data/raw/busi/images/benign_id_351.png,benign_id_351.png,benign,0,e09d3e6658999ba4
data/raw/busi/images/benign_id_352.png,benign_id_352.png,benign,0,e0acbfdd1312da12
data/raw/busi/images/benign_id_353.png,benign_id_353.png,benign,0,dbda202925b5b4f1
data/raw/busi/images/benign_id_354.png,benign_id_354.png,benign,0,bcd0c34f99bbb060
data/raw/busi/images/benign_id_355.png,benign_id_355.png,benign,0,95b462cbc341c5bd
data/raw/busi/images/benign_id_356.png,benign_id_356.png,benign,0,9dbdf4e6caca8180
data/raw/busi/images/benign_id_357.png,benign_id_357.png,benign,0,ecb145cf9ab190cc
data/raw/busi/images/benign_id_358.png,benign_id_358.png,benign,0,e0849de869e3e2d6
data/raw/busi/images/benign_id_359.png,benign_id_359.png,benign,0,e2ac1d15d26a2ad7
data/raw/busi/images/benign_id_36.png,benign_id_36.png,benign,0,88e19d1e62a99e5e
data/raw/busi/images/benign_id_360.png,benign_id_360.png,benign,0,cde5b31252567616
data/raw/busi/images/benign_id_361.png,benign_id_361.png,benign,0,ec941bca3437c999
data/raw/busi/images/benign_id_362.png,benign_id_362.png,benign,0,c3d93d06c291d9c7
data/raw/busi/images/benign_id_363.png,benign_id_363.png,benign,0,d4ad2b4947769689
data/raw/busi/images/benign_id_364.png,benign_id_364.png,benign,0,8c80f27dcdce4ab2
data/raw/busi/images/benign_id_365.png,benign_id_365.png,benign,0,a7da5c07b3b0708d
data/raw/busi/images/benign_id_366.png,benign_id_366.png,benign,0,e5a45c598be131f4
data/raw/busi/images/benign_id_367.png,benign_id_367.png,benign,0,dfe408a8d3c722cb
data/raw/busi/images/benign_id_368.png,benign_id_368.png,benign,0,9284c54f63d32d3d
data/raw/busi/images/benign_id_369.png,benign_id_369.png,benign,0,f0d3b6af2d2c4870
data/raw/busi/images/benign_id_370.png,benign_id_370.png,benign,0,e8e5179e8ac4e2b1
data/raw/busi/images/benign_id_371.png,benign_id_371.png,benign,0,eda4929b161aeca5
data/raw/busi/images/benign_id_372.png,benign_id_372.png,benign,0,b4b2434d8cbc3ab3
data/raw/busi/images/benign_id_373.png,benign_id_373.png,benign,0,e3f08c4e0e3bb1a6
data/raw/busi/images/benign_id_374.png,benign_id_374.png,benign,0,b8d06a37962f9199
data/raw/busi/images/benign_id_375.png,benign_id_375.png,benign,0,8db65accef1821a6
data/raw/busi/images/benign_id_376.png,benign_id_376.png,benign,0,e1e39e9c3e0acac1
data/raw/busi/images/benign_id_377.png,benign_id_377.png,benign,0,f88526ea1cd8d393
data/raw/busi/images/benign_id_378.png,benign_id_378.png,benign,0,f9e904551f18c8ed
data/raw/busi/images/benign_id_379.png,benign_id_379.png,benign,0,8f9f745a93b0c889
data/raw/busi/images/benign_id_380.png,benign_id_380.png,benign,0,f5b30e48e8c033db
data/raw/busi/images/benign_id_381.png,benign_id_381.png,benign,0,b6e009cfced4a1b2
data/raw/busi/images/benign_id_382.png,benign_id_382.png,benign,0,95b6e2c2c8999597
data/raw/busi/images/benign_id_383.png,benign_id_383.png,benign,0,a68ad923f099cbd4
data/raw/busi/images/benign_id_384.png,benign_id_384.png,benign,0,8da0e35bd88cb873
data/raw/busi/images/benign_id_385.png,benign_id_385.png,benign,0,e0e09f9f89c9c266
data/raw/busi/images/benign_id_386.png,benign_id_386.png,benign,0,ccb6225c59c9b9a3
data/raw/busi/images/benign_id_387.png,benign_id_387.png,benign,0,cde3f08e8e3436a4
data/raw/busi/images/benign_id_388.png,benign_id_388.png,benign,0,d9a62958d6c7b099
data/raw/busi/images/benign_id_389.png,benign_id_389.png,benign,0,bba5447be990c4b4
data/raw/busi/images/benign_id_39.png,benign_id_39.png,benign,0,c2b8ef2e385883e6
data/raw/busi/images/benign_id_390.png,benign_id_390.png,benign,0,8ef84113cfb46dc8
data/raw/busi/images/benign_id_391.png,benign_id_391.png,benign,0,ac985783224db1fb
data/raw/busi/images/benign_id_392.png,benign_id_392.png,benign,0,bce1cb4227aeb0b2
data/raw/busi/images/benign_id_393.png,benign_id_393.png,benign,0,c6fb98846be36542
data/raw/busi/images/benign_id_394.png,benign_id_394.png,benign,0,ecd34b6474363750
data/raw/busi/images/benign_id_397.png,benign_id_397.png,benign,0,bccc87b3f0b288ac
data/raw/busi/images/benign_id_398.png,benign_id_398.png,benign,0,aeba79b583c96150
data/raw/busi/images/benign_id_40.png,benign_id_40.png,benign,0,94c3d7cc68b1b394
data/raw/busi/images/benign_id_401.png,benign_id_401.png,benign,0,f18607ec98cca5b3
data/raw/busi/images/benign_id_402.png,benign_id_402.png,benign,0,cfe93c252132935b
data/raw/busi/images/benign_id_403.png,benign_id_403.png,benign,0,c9b63ecbcc0c3c89
data/raw/busi/images/benign_id_405.png,benign_id_405.png,benign,0,a5847e93c1e372d8
data/raw/busi/images/benign_id_407.png,benign_id_407.png,benign,0,e59d903aa3e09c2f
data/raw/busi/images/benign_id_408.png,benign_id_408.png,benign,0,fcb0d12387ce0da6
data/raw/busi/images/benign_id_409.png,benign_id_409.png,benign,0,84ad9bd2615b8ca7
data/raw/busi/images/benign_id_41.png,benign_id_41.png,benign,0,d0988f703c8fd9f0
data/raw/busi/images/benign_id_410.png,benign_id_410.png,benign,0,93c89ca4e7372a1b
data/raw/busi/images/benign_id_414.png,benign_id_414.png,benign,0,8da7775a68697068
data/raw/busi/images/benign_id_416.png,benign_id_416.png,benign,0,c0b37d4c9cc2d8f2
data/raw/busi/images/benign_id_417.png,benign_id_417.png,benign,0,d6d22928c899f3f2
data/raw/busi/images/benign_id_418.png,benign_id_418.png,benign,0,869df934c18b92ba
data/raw/busi/images/benign_id_420.png,benign_id_420.png,benign,0,a3891c1267e7e8ea
data/raw/busi/images/benign_id_427.png,benign_id_427.png,benign,0,f0a32f8de768603c
data/raw/busi/images/benign_id_428.png,benign_id_428.png,benign,0,caf9b787b824b430
data/raw/busi/images/benign_id_429.png,benign_id_429.png,benign,0,b0f06b858e4bcb95
data/raw/busi/images/benign_id_43.png,benign_id_43.png,benign,0,a4954b68e1f38fa8
data/raw/busi/images/benign_id_430.png,benign_id_430.png,benign,0,a7b968d886878ec6
data/raw/busi/images/benign_id_431.png,benign_id_431.png,benign,0,a6e1490ddc28eb97
data/raw/busi/images/benign_id_432.png,benign_id_432.png,benign,0,dbe1059d9a3a3165
data/raw/busi/images/benign_id_434.png,benign_id_434.png,benign,0,81e3cd9c9c686af8
data/raw/busi/images/benign_id_435.png,benign_id_435.png,benign,0,91d3eccccc8e9e21
data/raw/busi/images/benign_id_436.png,benign_id_436.png,benign,0,e7bc38cb094d6744
data/raw/busi/images/benign_id_45.png,benign_id_45.png,benign,0,a5b831c7cab8b8b2
data/raw/busi/images/benign_id_46.png,benign_id_46.png,benign,0,c1b12bcc1cd3b2b6
data/raw/busi/images/benign_id_47.png,benign_id_47.png,benign,0,a6ba3a7115c5eec0
data/raw/busi/images/benign_id_48.png,benign_id_48.png,benign,0,8fb9c4c679593581
data/raw/busi/images/benign_id_49.png,benign_id_49.png,benign,0,a1e8de9531de9330
data/raw/busi/images/benign_id_53.png,benign_id_53.png,benign,0,b9c58612f3e9c992
data/raw/busi/images/benign_id_54.png,benign_id_54.png,benign,0,b5cd4c1391716d6c
data/raw/busi/images/benign_id_55.png,benign_id_55.png,benign,0,8df27605314a8f9b
data/raw/busi/images/benign_id_56.png,benign_id_56.png,benign,0,94b67a4d47e0313b
data/raw/busi/images/benign_id_57.png,benign_id_57.png,benign,0,99b0be5ac9e9c1c1
data/raw/busi/images/benign_id_59.png,benign_id_59.png,benign,0,e5c9c99e96b63421
data/raw/busi/images/benign_id_63.png,benign_id_63.png,benign,0,9996ce4a42b53e99
data/raw/busi/images/benign_id_66.png,benign_id_66.png,benign,0,b7ebd8941448c9f4
data/raw/busi/images/benign_id_67.png,benign_id_67.png,benign,0,d0ada63d91e22fb0
data/raw/busi/images/benign_id_68.png,benign_id_68.png,benign,0,b5e29295ccd298ec
data/raw/busi/images/benign_id_69.png,benign_id_69.png,benign,0,95f77a5866670590
data/raw/busi/images/benign_id_70.png,benign_id_70.png,benign,0,85d3f24c54a59bb1
data/raw/busi/images/benign_id_71.png,benign_id_71.png,benign,0,fbe0a49c9ae0d1d2
data/raw/busi/images/benign_id_72.png,benign_id_72.png,benign,0,e09ea5e1f31d18f0
data/raw/busi/images/benign_id_73.png,benign_id_73.png,benign,0,b46a9a9cb59391b4
data/raw/busi/images/benign_id_74.png,benign_id_74.png,benign,0,99e462397cde9382
data/raw/busi/images/benign_id_75.png,benign_id_75.png,benign,0,c4b32c2c73d38ecc
data/raw/busi/images/benign_id_76.png,benign_id_76.png,benign,0,98fc6307c7b8b0e8
data/raw/busi/images/benign_id_77.png,benign_id_77.png,benign,0,98a8e5f2d2d5c5c1
data/raw/busi/images/benign_id_78.png,benign_id_78.png,benign,0,d2fb2c858cdab381
data/raw/busi/images/benign_id_79.png,benign_id_79.png,benign,0,b2f0d9cf8d0c8e4c
data/raw/busi/images/benign_id_80.png,benign_id_80.png,benign,0,97e9ca9668ca334c
data/raw/busi/images/benign_id_82.png,benign_id_82.png,benign,0,d6dc1a0eecd2932c
data/raw/busi/images/benign_id_83.png,benign_id_83.png,benign,0,f1e9283786c6c6b1
data/raw/busi/images/benign_id_84.png,benign_id_84.png,benign,0,9544939646ac6ddb
data/raw/busi/images/benign_id_87.png,benign_id_87.png,benign,0,a1a878c6c6d3b6cc
data/raw/busi/images/benign_id_88.png,benign_id_88.png,benign,0,a5d4a7a55a19c1f8
data/raw/busi/images/benign_id_89.png,benign_id_89.png,benign,0,caee37b5b0c08e8c
data/raw/busi/images/benign_id_90.png,benign_id_90.png,benign,0,b38b4b38707737a0
data/raw/busi/images/benign_id_91.png,benign_id_91.png,benign,0,84847b336b5ad1d5
data/raw/busi/images/benign_id_92.png,benign_id_92.png,benign,0,90f3cf1c948c6a73
data/raw/busi/images/benign_id_93.png,benign_id_93.png,benign,0,b49c1f49fc70e0e1
data/raw/busi/images/benign_id_95.png,benign_id_95.png,benign,0,89844272f4a0fddf
data/raw/busi/images/benign_id_97.png,benign_id_97.png,benign,0,94d5756468919797
data/raw/busi/images/benign_id_98.png,benign_id_98.png,benign,0,9180cab525db3bcb
data/raw/busi/images/malignant_id_1.png,malignant_id_1.png,malignant,1,dae885953e4e3269
data/raw/busi/images/malignant_id_100.png,malignant_id_100.png,malignant,1,b1a3ded888b0fab0
data/raw/busi/images/malignant_id_101.png,malignant_id_101.png,malignant,1,f1d109a4663697e6
data/raw/busi/images/malignant_id_102.png,malignant_id_102.png,malignant,1,91c54432338def3e
data/raw/busi/images/malignant_id_103.png,malignant_id_103.png,malignant,1,b3c34d2c3879b1b2
data/raw/busi/images/malignant_id_104.png,malignant_id_104.png,malignant,1,b4c29bb969743643
data/raw/busi/images/malignant_id_105.png,malignant_id_105.png,malignant,1,d4a021cbde95e4d6
data/raw/busi/images/malignant_id_108.png,malignant_id_108.png,malignant,1,808085e13fcfdf93
data/raw/busi/images/malignant_id_11.png,malignant_id_11.png,malignant,1,8ff01ae2009dd9d7
data/raw/busi/images/malignant_id_113.png,malignant_id_113.png,malignant,1,84c159875f948bde
data/raw/busi/images/malignant_id_115.png,malignant_id_115.png,malignant,1,a484ce5b1bb97364
data/raw/busi/images/malignant_id_117.png,malignant_id_117.png,malignant,1,8c9c706343979f3c
data/raw/busi/images/malignant_id_120.png,malignant_id_120.png,malignant,1,e1e69b996468c2e6
data/raw/busi/images/malignant_id_121.png,malignant_id_121.png,malignant,1,c09abd3d31c7d161
data/raw/busi/images/malignant_id_122.png,malignant_id_122.png,malignant,1,e1f49e8ba320e4e3
data/raw/busi/images/malignant_id_124.png,malignant_id_124.png,malignant,1,f095de8ce90b19b8
data/raw/busi/images/malignant_id_125.png,malignant_id_125.png,malignant,1,a4985b8ab0e6f674
data/raw/busi/images/malignant_id_126.png,malignant_id_126.png,malignant,1,f1910e5ecaa3b326
data/raw/busi/images/malignant_id_127.png,malignant_id_127.png,malignant,1,a096cec1d3db3368
data/raw/busi/images/malignant_id_130.png,malignant_id_130.png,malignant,1,d6cd9b52642798b4
data/raw/busi/images/malignant_id_131.png,malignant_id_131.png,malignant,1,9dd4e5c55a30a595
data/raw/busi/images/malignant_id_132.png,malignant_id_132.png,malignant,1,b8eed5906a4b3865
data/raw/busi/images/malignant_id_133.png,malignant_id_133.png,malignant,1,a8e5d0d25bc99d89
data/raw/busi/images/malignant_id_134.png,malignant_id_134.png,malignant,1,eeb81b67643c01d3
data/raw/busi/images/malignant_id_135.png,malignant_id_135.png,malignant,1,98a74c9e33f38c83
data/raw/busi/images/malignant_id_136.png,malignant_id_136.png,malignant,1,ececa687131b1999
data/raw/busi/images/malignant_id_137.png,malignant_id_137.png,malignant,1,e5b991c1eada4646
data/raw/busi/images/malignant_id_138.png,malignant_id_138.png,malignant,1,f1904e0e39a4f6c7
data/raw/busi/images/malignant_id_139.png,malignant_id_139.png,malignant,1,b9b2e2c2c58de0f8
data/raw/busi/images/malignant_id_140.png,malignant_id_140.png,malignant,1,a2eca5c0939f58d9
data/raw/busi/images/malignant_id_141.png,malignant_id_141.png,malignant,1,89e4549ab3d3658d
data/raw/busi/images/malignant_id_142.png,malignant_id_142.png,malignant,1,e19f5861671c8b8b
data/raw/busi/images/malignant_id_143.png,malignant_id_143.png,malignant,1,c4b32e6f87b0b1c4
data/raw/busi/images/malignant_id_144.png,malignant_id_144.png,malignant,1,e1979e4c6ce80ad3
data/raw/busi/images/malignant_id_146.png,malignant_id_146.png,malignant,1,d4708bcf3d8ca493
data/raw/busi/images/malignant_id_147.png,malignant_id_147.png,malignant,1,b5d4ca0aa32f4cd9
data/raw/busi/images/malignant_id_148.png,malignant_id_148.png,malignant,1,c0fd3e904367198f
data/raw/busi/images/malignant_id_149.png,malignant_id_149.png,malignant,1,ed91d0162f3cf0cc
data/raw/busi/images/malignant_id_150.png,malignant_id_150.png,malignant,1,e4f8d53c1c276a85
data/raw/busi/images/malignant_id_151.png,malignant_id_151.png,malignant,1,c7859d73e2a82c2e
data/raw/busi/images/malignant_id_152.png,malignant_id_152.png,malignant,1,e68e9931799aca85
data/raw/busi/images/malignant_id_153.png,malignant_id_153.png,malignant,1,a6a7c69b195d9914
data/raw/busi/images/malignant_id_154.png,malignant_id_154.png,malignant,1,e0bd44c09bfb47e0
data/raw/busi/images/malignant_id_155.png,malignant_id_155.png,malignant,1,b5830e9e9b89d0e5
data/raw/busi/images/malignant_id_156.png,malignant_id_156.png,malignant,1,c4b281e5dbd934b4
data/raw/busi/images/malignant_id_157.png,malignant_id_157.png,malignant,1,b2cbec07d19adaa0
data/raw/busi/images/malignant_id_158.png,malignant_id_158.png,malignant,1,f3ec95911d5c581a
data/raw/busi/images/malignant_id_159.png,malignant_id_159.png,malignant,1,e1cb0d3d52b31e8c
data/raw/busi/images/malignant_id_16.png,malignant_id_16.png,malignant,1,b1c1c2eacdcee0b2
data/raw/busi/images/malignant_id_160.png,malignant_id_160.png,malignant,1,e9899dde3662b230
data/raw/busi/images/malignant_id_161.png,malignant_id_161.png,malignant,1,a9e1ec8606c2d6ed
data/raw/busi/images/malignant_id_162.png,malignant_id_162.png,malignant,1,9aab81d5b68cd85a
data/raw/busi/images/malignant_id_163.png,malignant_id_163.png,malignant,1,d19590f24ad30fce
data/raw/busi/images/malignant_id_164.png,malignant_id_164.png,malignant,1,e0b99998cbafc4e0
data/raw/busi/images/malignant_id_165.png,malignant_id_165.png,malignant,1,f8d1959eae654544
data/raw/busi/images/malignant_id_166.png,malignant_id_166.png,malignant,1,95c962e0f0f895c7
data/raw/busi/images/malignant_id_167.png,malignant_id_167.png,malignant,1,8e93c47c373419c7
data/raw/busi/images/malignant_id_168.png,malignant_id_168.png,malignant,1,e6d699193961aae2
data/raw/busi/images/malignant_id_169.png,malignant_id_169.png,malignant,1,9d9f4ac033338d9c
data/raw/busi/images/malignant_id_170.png,malignant_id_170.png,malignant,1,f1e184850fdee2b8
data/raw/busi/images/malignant_id_171.png,malignant_id_171.png,malignant,1,a08517dada1f3363
data/raw/busi/images/malignant_id_172.png,malignant_id_172.png,malignant,1,b1d1d5b49d0507cb
data/raw/busi/images/malignant_id_173.png,malignant_id_173.png,malignant,1,ececf201868abed8
data/raw/busi/images/malignant_id_174.png,malignant_id_174.png,malignant,1,8492f3e18dcd4f0e
data/raw/busi/images/malignant_id_175.png,malignant_id_175.png,malignant,1,eecec1d19bbb6800
data/raw/busi/images/malignant_id_176.png,malignant_id_176.png,malignant,1,aab8d0c383c647cf
data/raw/busi/images/malignant_id_177.png,malignant_id_177.png,malignant,1,eece83b930705157
data/raw/busi/images/malignant_id_178.png,malignant_id_178.png,malignant,1,ece0418d9dbcacc6
data/raw/busi/images/malignant_id_179.png,malignant_id_179.png,malignant,1,e7809e193962a6ee
data/raw/busi/images/malignant_id_180.png,malignant_id_180.png,malignant,1,b4c8233b5ce593f0
data/raw/busi/images/malignant_id_181.png,malignant_id_181.png,malignant,1,bbb39b9d5c686060
data/raw/busi/images/malignant_id_182.png,malignant_id_182.png,malignant,1,b0e1cf8eb492d9c1
data/raw/busi/images/malignant_id_183.png,malignant_id_183.png,malignant,1,a484df8aa9b8b2e3
data/raw/busi/images/malignant_id_184.png,malignant_id_184.png,malignant,1,b1f0c8899b8eccec
data/raw/busi/images/malignant_id_185.png,malignant_id_185.png,malignant,1,9eb0418fb9bc88e3
data/raw/busi/images/malignant_id_186.png,malignant_id_186.png,malignant,1,e1a5959e87d05cd8
data/raw/busi/images/malignant_id_187.png,malignant_id_187.png,malignant,1,b2e04f1c3cece1e2
data/raw/busi/images/malignant_id_188.png,malignant_id_188.png,malignant,1,b5d2ca0c4df2b2b1
data/raw/busi/images/malignant_id_189.png,malignant_id_189.png,malignant,1,978d9c95c8969e89
data/raw/busi/images/malignant_id_19.png,malignant_id_19.png,malignant,1,a4c24b396865f5f2
data/raw/busi/images/malignant_id_190.png,malignant_id_190.png,malignant,1,a0824f8d8d5b766e
data/raw/busi/images/malignant_id_191.png,malignant_id_191.png,malignant,1,d7d4e090c6d09ed3
data/raw/busi/images/malignant_id_192.png,malignant_id_192.png,malignant,1,a1895c7c32e2a78f
data/raw/busi/images/malignant_id_193.png,malignant_id_193.png,malignant,1,f8a30e4cc8e8729f
data/raw/busi/images/malignant_id_194.png,malignant_id_194.png,malignant,1,ddb514c66c0adae1
